"","fecha_inicial","fecha_final","año_inicial","mes_inicial","dia_inicial","año_final","mes_final","dia_final","pais","ciudad","categoria_principal","categoria","proyecto_featured","descripcion_largo","descripcion_full_largo","titulo_largo","cant_creaciones_dueño","cant_faqs","cant_imagenes","cant_videos","cant_tiers","tier_promedio","tier_max","tier_min","duracion","moneda","objetivo_monto","objetivo_ratio","monto_obtenido","monto_obtenido_porcentaje","estado","exito","cant_actualizaciones","cant_backers","cant_backers_tiers","cant_comentarios","backers_promedio_por_tier","aporte_promedio_por_backer","title","cotizacion","moneda_igual_pais","dia_semana_inicial","dia_semana_final","weekend_inicial","weekend_final","primera_quincena_inicial","primera_quincena_final","id"
"5248",2019-02-19,2019-03-13,2019,2,19,2019,3,13,"United Kingdom","Cambridge","Games","Tabletop Games","0",134,6586,41,1,4,50,1,3,45.2718933333333,75.74336,1.30592,22,"GBP",16650.48,988.3724928,109822.64832,6.5958,"Funding Successful","success",9,1494,286,407,95.33,56.29,"Chocolate Factory - For 1-4 chocolatiers!",1.30592,1,"martes","miércoles",0,0,0,1,5268
"5249",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Orlando","Art","Public Art","0",68,1462,29,1,0,1,0,1,25,25,25,30,"USD",15000,500,2,1e-04,"Funding Unsuccessful","fail",0,2,0,0,0,1,"Instagrammable Flower Gallery",1,1,"lunes","miércoles",0,0,1,1,5269
"5250",2019-02-25,2019-03-13,2019,2,25,2019,3,13,"United States","Fresno","Publishing","Publishing","0",134,1797,38,1,0,3,0,8,123.75,500,5,16,"USD",3200,200,3336,1.0425,"Funding Successful","success",12,49,39,0,4.88,68.08,"Birds of Central California Flashcards",1,1,"lunes","miércoles",0,0,0,1,5270
"5251",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","San Diego","Games","Tabletop Games","0",124,8529,19,1,1,16,1,6,190,1000,5,30,"USD",50000,1666.66666666667,557,0.0111,"Funding Unsuccessful","fail",0,9,7,11,1.17,61.89,"Co-Operative Island",1,1,"lunes","miércoles",0,0,1,1,5271
"5252",2019-01-12,2019-03-13,2019,1,12,2019,3,13,"United Kingdom","Manchester","Publishing","Publishing","0",131,4497,23,1,0,2,1,2,2891.475,3212.75,2570.2,60,"GBP",128510,2752.47001666667,3.8553,0,"Funding Unsuccessful","fail",0,3,0,0,0,1,"Burn Fat - Loose Weight",1.2851,1,"sábado","miércoles",1,0,1,1,5272
"5253",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Macon","Music","Indie Rock","1",27,1178,25,1,0,1,1,3,31.6666666666667,50,10,30,"USD",1300,43.3333333333333,1346,1.0354,"Funding Successful","success",4,22,17,0,5.67,61.18,"Familiars: EP by Atria =)",1,1,"lunes","miércoles",0,0,1,1,5273
"5254",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United Kingdom","London","Music","Indie Rock","0",114,2463,15,1,0,1,1,5,47.59088,128.624,6.4312,30,"GBP",2572.48,110.294222506667,2643.2232,1.0275,"Funding Successful","success",5,68,60,0,12,30.22,"Yona's Debut EP",1.28624,1,"lunes","miércoles",0,0,1,1,5274
"5255",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Australia","Byron Bay","Fashion","Accessories","0",133,6773,46,1,0,39,1,6,206.333333333333,360,10,30,"USD",10000,333.333333333333,11198,1.1198,"Funding Successful","success",5,39,35,1,5.83,287.13,"The Branson: A Hand Crafted Travel Leather Bag",1,0,"lunes","miércoles",0,0,1,1,5275
"5256",2019-02-20,2019-03-13,2019,2,20,2019,3,13,"United States","Manhattan","Theater","Experimental","0",131,10680,13,1,0,8,1,7,137.285714285714,500,1,21,"USD",15000,714.285714285714,15846,1.0564,"Funding Successful","success",18,187,85,0,12.14,84.74,"Ritual4Return",1,1,"miércoles","miércoles",0,0,0,1,5276
"5257",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Cleveland","Technology","Technology","0",124,626,35,1,7,30,2,9,78.8888888888889,190,44,30,"USD",7500,250,21600,2.88,"Funding Successful","success",17,442,417,43,34.75,48.87,"LoveSync | Kickstart Your Love life",1,1,"lunes","miércoles",0,0,1,1,5277
"5258",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Hong Kong","Hong Kong","Fashion","Accessories","0",135,1599,55,1,0,1,0,3,55.2196666666667,127.43,6.3715,30,"HKD",12743,54.1280163333333,275.2488,0.0216,"Funding Unsuccessful","fail",1,5,4,2,1.33,432,"Fashionable Crocodile leather multifaceted men's Wallet",0.12743,1,"lunes","miércoles",0,0,1,1,5278
"5259",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United Kingdom","Plymouth","Design","Product Design","0",128,599,47,1,0,6,2,4,18.65048,28.29728,14.14864,30,"GBP",514.496,22.0588445013333,720.2944,1.4,"Funding Successful","success",6,43,41,4,10.25,13.02,"Microstove UL The worlds lightest camping stove",1.28624,1,"lunes","miércoles",0,0,1,1,5279
"5260",2019-02-19,2019-03-13,2019,2,19,2019,3,13,"Poland","Krakow","Games","Tabletop Games","0",98,7526,29,1,11,60,1,3,57,105,1,22,"USD",40000,1818.18181818182,337716,8.4429,"Funding Successful","success",29,4421,769,5545,256.33,76.39,"Waste Knights: Second Edition",1,0,"martes","miércoles",0,0,0,1,5280
"5261",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United Kingdom","London","Games","Games","0",48,2628,7,1,0,2,1,4,29.58352,59.16704,1.28624,30,"GBP",25724.8,1102.94222506667,1684.9744,0.0655,"Funding Unsuccessful","fail",0,69,66,5,16.5,18.99,"Legatus",1.28624,1,"lunes","miércoles",0,0,1,1,5281
"5262",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Jersey City","Publishing","Children's Books","0",106,181,18,1,0,8,1,10,452.5,2500,5,30,"USD",15000,500,6682,0.4455,"Cancelled by Creator","fail",2,33,28,2,2.8,202.48,"A WORD TO THE EYES",1,1,"lunes","miércoles",0,0,1,1,5282
"5263",2019-03-01,2019-03-13,2019,3,1,2019,3,13,"Canada","Ottawa","Photography","Photobooks","0",119,3090,19,1,3,1,0,3,85,200,10,12,"USD",300,25,766,2.5533,"Funding Successful","success",6,22,18,3,6,34.82,"Do It For The Grain",1,0,"viernes","miércoles",0,0,1,1,5283
"5264",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Spain","Madrid","Crafts","Crafts","0",100,326,29,1,0,1,0,2,45.112,56.39,33.834,30,"EUR",1691.7,63.596642,2.2556,0.0013,"Funding Unsuccessful","fail",0,2,0,0,0,1,"Decorative canvas with plants",1.1278,1,"lunes","miércoles",0,0,1,1,5284
"5265",2019-02-06,2019-03-13,2019,2,6,2019,3,13,"United Kingdom","London","Design","Product Design","0",135,3832,57,2,0,15,3,14,43.0484142857143,252.1935,1.2933,35,"GBP",10346.4,382.314260571429,5938.8336,0.574,"Cancelled by Creator","fail",1,55,46,4,2.88,83.49,"PodPouch® for Airpods. Cases to protect, store and track.",1.2933,1,"miércoles","miércoles",0,0,1,1,5285
"5266",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Bainbridge Island","Games","Tabletop Games","1",130,7862,48,1,2,13,1,8,53.25,200,1,30,"USD",2500,83.3333333333333,10624,4.2496,"Funding Successful","success",21,333,326,50,40.75,31.9,"Master of the Rogue Spire: A Classic Fantasy RPG",1,1,"lunes","miércoles",0,0,1,1,5286
"5267",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Greenpoint","Design","Design","0",82,2844,29,1,0,6,1,5,290.6,888,33,30,"USD",11000,366.666666666667,12438,1.1307,"Funding Successful","success",1,164,106,0,21.2,75.84,"Broadway Botanist Greenhouse🌱",1,1,"lunes","miércoles",0,0,1,1,5287
"5268",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Columbus","Design","Design","0",49,3150,32,3,0,4,1,8,414.125,2500,5,30,"USD",12500,416.666666666667,5638,0.451,"Funding Unsuccessful","fail",5,164,162,13,20.25,34.38,"The Game of Creativity: Volume 2",1,1,"lunes","miércoles",0,0,1,1,5288
"5269",2019-01-12,2019-03-13,2019,1,12,2019,3,13,"Germany","Bonn","Design","Product Design","0",135,6623,60,1,0,1,1,5,80.04664,229.36,18.3488,60,"EUR",1146.8,21.9191706666667,3576.8692,3.119,"Funding Successful","success",0,115,113,43,22.6,27.12,"ShoGo - Carry your kids safer - Shoulder-Ride, Schultertrage",1.1468,1,"sábado","miércoles",1,0,1,1,5289
"5270",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Chicago","Technology","Apps","0",103,2021,12,1,1,1,0,6,31.8333333333333,100,1,30,"USD",7500,250,194,0.0259,"Funding Unsuccessful","fail",0,10,6,0,0.86,19.4,"SmartPlanner",1,1,"lunes","miércoles",0,0,1,1,5290
"5271",2019-02-27,2019-03-13,2019,2,27,2019,3,13,"United States","Brooklyn","Crafts","Woodworking","0",98,1054,25,1,0,4,1,3,29,39,19,14,"USD",15000,1071.42857142857,46,0.0031,"Funding Unsuccessful","fail",0,3,1,0,0.33,15.33,"Whiskey States Of America",1,1,"miércoles","miércoles",0,0,0,1,5291
"5272",2019-02-10,2019-03-13,2019,2,10,2019,3,13,"Denmark","Lyngby","Film & Video","Shorts","0",130,1532,9,1,0,1,0,1,53.914,53.914,53.914,31,"SEK",1078.28,3.75060567225806,0.646968,6e-04,"Cancelled by Creator","fail",0,1,0,0,0,6,"A WAY OUT",0.107828,0,"domingo","miércoles",1,0,1,1,5292
"5273",2019-02-21,2019-03-13,2019,2,21,2019,3,13,"United States","Opelika","Crafts","Stationery","0",85,4200,40,1,0,1,0,3,18.6666666666667,45,1,20,"USD",1000,50,95,0.095,"Cancelled by Creator","fail",2,6,5,0,1.67,15.83,"Quickstarter: A Gratitude Pocket Journal",1,1,"jueves","miércoles",0,0,0,1,5293
"5274",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Canada","Markham","Technology","Gadgets","0",131,1388,39,1,0,58,1,9,171.888888888889,597,60,30,"USD",5000,166.666666666667,44122,8.8244,"Funding Successful","success",19,380,378,204,25.2,116.11,"SKYLIGHT® iTravel Smart Passport Wallet",1,0,"lunes","miércoles",0,0,1,1,5294
"5275",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Portland","Comics","Webcomics","1",131,3875,18,1,0,11,1,10,64,180,5,30,"USD",10000,333.333333333333,10381,1.0381,"Funding Successful","success",4,377,372,6,37.2,27.54,"The Dead Deception",1,1,"lunes","miércoles",0,0,1,1,5295
"5276",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Sarasota","Games","Tabletop Games","0",92,1447,10,1,0,1,0,5,9.8,20,1,30,"USD",150,5,1247,8.3133,"Funding Successful","success",12,219,218,0,43.6,5.69,"synthesis.",1,1,"lunes","miércoles",0,0,1,1,5296
"5277",2019-02-10,2019-03-12,2019,2,10,2019,3,12,"United States","Dallas","Film & Video","Webseries","0",33,686,15,1,0,7,1,7,97.8571428571429,500,10,30,"USD",15000,500,2,1e-04,"Funding Unsuccessful","fail",0,2,0,0,0,1,"CITIZENS ARREST",1,1,"domingo","martes",1,0,1,1,5297
"5278",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Boone","Art","Art","0",110,1341,59,1,0,12,3,5,21,38,1,30,"USD",1200,40,1753,1.4608,"Funding Successful","success",24,48,46,1,6.57,36.52,"FFVII Design Series: An enamel pin tribute to a classic RPG",1,1,"lunes","miércoles",0,0,1,1,5298
"5279",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Los Angeles","Games","Playing Cards","0",87,579,10,1,0,3,1,7,459.285714285714,2500,15,30,"USD",10000,333.333333333333,1091,0.1091,"Funding Unsuccessful","fail",1,37,32,0,4.57,29.49,"#DONTBUYIT",1,1,"lunes","miércoles",0,0,1,1,5299
"5280",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Italy","Florence","Photography","Nature","0",105,767,28,1,0,11,3,3,11.278,16.917,5.639,30,"EUR",563.9,21.1988806666667,7.8946,0.014,"Funding Unsuccessful","fail",0,3,1,0,0.33,2.33,"photography chip | PHOTOBOOK",1.1278,1,"lunes","miércoles",0,0,1,1,5300
"5281",2019-02-28,2019-03-13,2019,2,28,2019,3,13,"United States","Mendocino","Film & Video","Horror","0",119,5388,20,1,0,2,0,1,30,30,30,13,"USD",935,71.9230769230769,1181,1.2631,"Funding Successful","success",0,17,9,2,9,69.47,"Dylan - A Short Film",1,1,"jueves","miércoles",0,0,0,1,5301
"5282",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Netherlands","Utrecht","Games","Video Games","0",123,1771,16,1,0,1,0,2,15.7892,20.3004,11.278,30,"EUR",4511.2,169.591045333333,73.307,0.0162,"Cancelled by Creator","fail",0,5,4,1,2,13,"Project Conquest",1.1278,1,"lunes","miércoles",0,0,1,1,5302
"5283",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Los Angeles","Film & Video","Shorts","1",101,5262,32,1,0,8,1,9,581.222222222222,3000,1,30,"USD",20000,666.666666666667,20011,1.0006,"Funding Successful","success",0,93,66,0,7.33,215.17,"CONNECTIVE TISSUE - a short film",1,1,"lunes","miércoles",0,0,1,1,5303
"5284",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Australia","Brisbane","Design","Product Design","0",96,756,57,1,0,0,1,1,10,10,10,30,"USD",1000,33.3333333333333,2,0.002,"Funding Unsuccessful","fail",0,2,0,0,0,1,"To solve the problem of forgetting daily pill before bed.",1,0,"lunes","miércoles",0,0,1,1,5304
"5285",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Philadelphia","Games","Tabletop Games","0",130,3934,48,1,0,12,0,5,72.4,170,4,30,"USD",750,25,3177,4.236,"Funding Successful","success",10,374,367,10,73.4,8.49,"Ghostlike Crime: An RPG Zine of Modern Weirdness",1,1,"lunes","miércoles",0,0,1,1,5305
"5286",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Trenton","Fashion","Accessories","0",71,1604,54,1,0,3,0,6,20.5,40,10,30,"USD",300,10,331,1.1033,"Funding Successful","success",6,23,20,0,3.33,14.39,"Die Mad About It - Enamel Pins for How You Really Feel",1,1,"lunes","miércoles",0,0,1,1,5306
"5287",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United Kingdom","Sheffield","Fashion","Accessories","0",28,1697,37,1,0,1,0,11,61.8564509090909,99.04048,12.8624,30,"GBP",2572.48,110.294222506667,258.53424,0.1005,"Funding Unsuccessful","fail",0,13,11,0,1,15.46,"Be your own superhero: Pins for Pride",1.28624,1,"lunes","miércoles",0,0,1,1,5307
"5288",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Atlanta","Fashion","Apparel","0",70,2635,43,1,0,4,1,6,82.5,210,10,30,"USD",1000,33.3333333333333,1262,1.262,"Funding Successful","success",3,10,4,1,0.5,126.2,"Ddal Gear - Martial Arts Uniforms for Women",1,1,"lunes","miércoles",0,0,1,1,5308
"5289",2019-02-01,2019-03-13,2019,2,1,2019,3,13,"Japan","Tokyo","Games","Video Games","0",85,2984,30,9,0,4,1,4,0.0570725,0.1461056,0.0091316,40,"JPY",1826.32,0.4169305928,1189.9296644,0.6515,"Funding Unsuccessful","fail",3,49,46,0,11.5,2659.37,"Dream travelers - Visual Novel",0.0091316,1,"viernes","miércoles",0,0,1,1,5309
"5290",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United Kingdom","London","Fashion","Accessories","0",109,140,30,1,0,1,0,3,6.00245333333333,9.00368,1.28624,30,"GBP",257.248,11.0294222506667,38.5872,0.15,"Funding Unsuccessful","fail",0,6,4,0,1.33,5,"Traditional Tattoo Enamel Pins",1.28624,1,"lunes","miércoles",0,0,1,1,5310
"5291",2019-02-13,2019-03-13,2019,2,13,2019,3,13,"Ukraine","Kiev","Games","Playing Cards","0",125,448,30,1,1,27,0,10,37.7,120,11,28,"USD",8000,285.714285714286,11098,1.3873,"Funding Successful","success",12,300,296,41,24.67,36.99,"playing cards ""Dance of Death""",1,0,"miércoles","miércoles",0,0,1,1,5311
"5292",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Mexico","León","Photography","Fine Art","0",42,4448,29,1,0,4,1,4,22.4013375,51.795,1.55385,30,"MXN",129.4875,0.22356016875,375.461955,2.8996,"Funding Successful","success",7,11,10,7,2.5,659,"Artosart: Nude Art & Smoke II",0.051795,1,"lunes","miércoles",0,0,1,1,5312
"5293",2019-02-20,2019-03-13,2019,2,20,2019,3,13,"Macedonia","Skopje","Games","Tabletop Games","0",85,1029,6,1,4,27,1,4,32.25,69,1,21,"USD",22000,1047.61904761905,288454,13.1115,"Funding Successful","success",14,3687,882,974,220.5,78.24,"Coloma",1,0,"miércoles","miércoles",0,0,0,1,5313
"5294",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Syracuse","Photography","People","0",69,3028,20,2,0,6,1,6,89.5,300,12,30,"USD",5400,180,657,0.1217,"Funding Unsuccessful","fail",0,15,12,0,2,43.8,"Light Becomes A Body",1,1,"lunes","miércoles",0,0,1,1,5314
"5295",2019-02-15,2019-03-14,2019,2,15,2019,3,14,"United States","Bloomington","Design","Product Design","0",123,4147,48,1,0,1,1,3,26.6666666666667,50,5,27,"USD",50000,1851.85185185185,1598,0.032,"Funding Unsuccessful","fail",0,24,16,1,5.33,66.58,"Renewable Whiteboard Marker by EnduraMark L.L.C.",1,1,"viernes","jueves",0,0,0,1,5315
"5296",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Singapore","Singapore","Design","Product Design","0",58,1383,40,1,0,3,1,4,23,50,5,30,"USD",5000,166.666666666667,625,0.125,"Funding Unsuccessful","fail",0,14,13,0,3.25,44.64,"Naken: Leak-proof Period Night Boyshorts",1,0,"lunes","miércoles",0,0,1,1,5316
"5297",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Houston","Music","Country & Folk","0",106,3678,50,1,0,4,2,12,324.166666666667,1500,10,30,"USD",7500,250,8671,1.1561,"Funding Successful","success",5,117,106,0,8.15,74.11,"Jordi Baizan's breakthrough album, ""Free and Fine""",1,1,"martes","jueves",0,0,1,1,5317
"5298",2019-02-07,2019-03-14,2019,2,7,2019,3,14,"Australia","Sydney","Music","Metal","1",131,1451,55,1,0,2,1,8,98.75,450,10,35,"USD",2500,71.4285714285714,3928,1.5712,"Funding Successful","success",5,64,62,2,7.75,61.38,"Sumeru - 'Summon Destroyer' 12"" Vinyl Pressing Campaign",1,0,"jueves","jueves",0,0,1,1,5318
"5299",2019-03-06,2019-03-14,2019,3,6,2019,3,14,"United States","Alpine","Fashion","Accessories","0",61,4208,42,1,0,14,0,7,61,200,2,8,"USD",500,62.5,1032,2.064,"Funding Successful","success",6,44,43,6,6.14,23.45,"#MomLife Enamel Pin and Sticker Collection",1,1,"miércoles","jueves",0,0,1,1,5319
"5300",2019-02-19,2019-03-14,2019,2,19,2019,3,14,"United States","Atlanta","Games","Tabletop Games","0",135,5259,38,1,3,24,1,8,49.5,150,1,23,"USD",3000,130.434782608696,66260,22.0867,"Funding Successful","success",12,2890,1660,134,207.5,22.93,"Board Game Design Advice (2nd Edition)",1,1,"martes","jueves",0,0,0,1,5320
"5301",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Louisville","Fashion","Accessories","0",98,955,33,1,0,1,0,5,15.2,30,1,30,"USD",500,16.6666666666667,298,0.596,"Funding Unsuccessful","fail",4,18,15,0,3,16.56,"AURELIA LEO ☀ Zodiac Enamel Pin ☀",1,1,"lunes","miércoles",0,0,1,1,5321
"5302",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Chicago","Film & Video","Romance","0",135,2611,19,1,0,5,1,13,1459.53846153846,10000,5,30,"USD",1e+06,33333.3333333333,1619,0.0016,"Funding Unsuccessful","fail",0,21,17,0,1,77.1,"Million Dollar Date",1,1,"martes","jueves",0,0,1,1,5322
"5303",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"Japan","Echizen-shi","Crafts","Crafts","0",133,6968,57,1,0,41,3,15,1304.66392,5880.94,9.0476,30,"JPY",1809.52,0.545727105066667,1954.6344564,1.0802,"Funding Successful","success",7,9,6,2,0.38,24004.33,"Carry precision craft in everyday life with Echizen Tansu",0.0090476,1,"martes","jueves",0,0,1,1,5323
"5304",2019-02-19,2019-03-13,2019,2,19,2019,3,13,"United States","Houston","Games","Games","0",132,3673,55,1,0,16,1,13,678.384615384615,2999,25,22,"USD",2000,90.9090909090909,19262,9.631,"Funding Successful","success",6,259,254,42,16.93,74.37,"Polar Exotic Metals Dexterity Trainers: WCu, Cu, Zr, Ti",1,1,"martes","miércoles",0,0,0,1,5324
"5305",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"Denmark","Copenhagen","Music","World Music","0",106,2501,54,1,0,3,1,7,295.285214285714,918.425,5.4025,30,"SEK",2701.25,9.72900208333333,1573.31605,0.5824,"Funding Unsuccessful","fail",0,61,58,0,8.29,238.7,"Kosmopolítēs - The new album from Mambe & Danochilango",0.10805,0,"martes","jueves",0,0,1,1,5325
"5306",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Petaluma","Theater","Plays","0",134,2151,52,1,0,6,0,3,53.3333333333333,100,10,30,"USD",1000,33.3333333333333,1131,1.131,"Funding Successful","success",4,10,5,2,1.67,113.1,"A Night of Shakespeare Shorts: Competition of Scenes",1,1,"lunes","miércoles",0,0,1,1,5326
"5307",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","San Francisco","Fashion","Accessories","0",44,1859,19,1,0,7,0,14,51.2857142857143,100,3,30,"USD",650,21.6666666666667,3627,5.58,"Funding Successful","success",3,126,124,0,8.86,28.79,"Pokébun Enamel Pins",1,1,"martes","jueves",0,0,1,1,5327
"5308",2019-01-23,2019-03-14,2019,1,23,2019,3,14,"United States","Novato","Fashion","Footwear","0",13,1921,24,1,0,55,2,22,202.045454545455,2000,5,50,"USD",28000,560,29310,1.0468,"Funding Successful","success",11,325,309,1,10.3,90.18,"Babalus Children's Shoes",1,1,"miércoles","jueves",0,0,0,1,5328
"5309",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Switzerland","Zurich","Games","Tabletop Games","0",30,0,8,2,2,47,1,5,136.6,399,1,30,"USD",8000,266.666666666667,4248,0.531,"Cancelled by Creator","fail",7,87,82,42,13.67,48.83,"Zoocracy",1,0,"lunes","miércoles",0,0,1,1,5329
"5310",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"Austria","Vienna","Games","Playing Cards","0",100,1002,38,1,0,5,1,5,39.473,67.668,14.6614,30,"EUR",1127.8,42.3977613333333,85.7128,0.076,"Cancelled by Creator","fail",0,5,2,3,0.4,15.2,"AURUM. Gold plated Playing Cards Deck.",1.1278,0,"lunes","miércoles",0,0,1,1,5330
"5311",2019-01-16,2019-03-14,2019,1,16,2019,3,14,"United States","Little Rock","Publishing","Art Books","0",123,2930,20,1,0,3,0,1,15,15,15,57,"USD",1350,23.6842105263158,1425,1.0556,"Funding Successful","success",3,55,23,0,23,25.91,"Mind of a Millennial",1,1,"miércoles","jueves",0,0,0,1,5331
"5312",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"Spain","Barcelona","Games","Video Games","0",104,656,37,1,0,18,1,8,30.7429325,85.0035,5.6669,30,"EUR",1700.07,64.22751122,5605.69748,3.2973,"Funding Successful","success",8,288,286,11,31.78,17.17,"My Burning Heart BL Yaoi Visual Novel",1.13338,1,"martes","jueves",0,0,1,1,5332
"5313",2019-02-11,2019-03-14,2019,2,11,2019,3,14,"Canada","Calgary","Publishing","Children's Books","0",112,2506,59,1,0,11,2,13,453.461538461538,5000,5,31,"USD",10527,339.58064516129,15656,1.4872,"Funding Successful","success",3,373,308,0,22,41.97,"Mommy's Mini-Me: children's book for Moms & their Mini-Me's",1,0,"lunes","jueves",0,0,1,1,5333
"5314",2019-02-17,2019-03-14,2019,2,17,2019,3,14,"Spain","Osuna","Games","Games","0",43,1736,26,1,0,42,0,7,52.7637857142857,124.245,1.1295,25,"EUR",1129.5,51.03081,45180,40,"Funding Successful","success",11,848,841,333,120.14,47.17,"MOMminiaturas: Mercenaries",1.1295,1,"domingo","jueves",1,0,0,1,5334
"5315",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Memphis","Art","Public Art","0",130,845,46,1,0,1,0,1,250,250,250,30,"USD",5000,166.666666666667,5,0.001,"Funding Unsuccessful","fail",0,3,0,0,0,1.67,"B. collective: locally made fine art and gifts",1,1,"martes","jueves",0,0,1,1,5335
"5316",2019-02-11,2019-03-13,2019,2,11,2019,3,13,"United States","Orlando","Comics","Graphic Novels","0",134,7269,52,1,0,37,3,25,115.4,450,1,30,"USD",5000,166.666666666667,23348,4.6696,"Funding Successful","success",28,411,407,127,11.97,56.81,"BANZAI GIRL Graphic Novel Volume 2 by Jinky Coronado",1,1,"lunes","miércoles",0,0,1,1,5336
"5317",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United Kingdom","London","Film & Video","Film & Video","1",135,7600,31,1,0,13,1,14,1060.75337142857,6445.55,6.44555,30,"GBP",45118.85,1938.77202411667,45527.49787,1.0091,"Funding Successful","success",3,170,114,4,8.14,207.75,"X TRILLION - A Documentary Film",1.28911,1,"martes","jueves",0,0,1,1,5337
"5318",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","New York","Food","Drinks","0",56,1134,35,1,0,14,1,9,91,440,19,30,"USD",10000,333.333333333333,13141,1.3141,"Funding Successful","success",2,225,213,11,23.67,58.4,"SOUND | Tea-Infused Sparkling Water",1,1,"martes","jueves",0,0,1,1,5338
"5319",2019-01-22,2019-03-13,2019,1,22,2019,3,13,"Canada","Edmonton","Technology","3D Printing","0",111,2693,57,1,0,1,0,6,50,75,25,50,"USD",25000,500,178,0.0071,"Funding Unsuccessful","fail",1,10,7,4,1.17,17.8,"Online 3D Printing and Manufacturing Facilitation Network",1,0,"martes","miércoles",0,0,0,1,5339
"5320",2019-02-21,2019-03-14,2019,2,21,2019,3,14,"United Kingdom","London","Design","Product Design","1",75,2594,35,1,0,15,1,5,32.3392,58.68,13.04,21,"GBP",652,40.4860952380952,1214.024,1.862,"Funding Successful","success",3,52,50,1,10,17.9,"Quickstarter #3: a simple corkscrew",1.304,1,"jueves","jueves",0,0,0,1,5340
"5321",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Portland","Games","Video Games","1",97,3397,41,1,0,54,2,13,103.076923076923,500,1,30,"USD",1500,50,2856,1.904,"Funding Successful","success",14,157,150,18,11.54,18.19,"DON'T GIVE UP - A Comedic and Cynical RPG",1,1,"martes","jueves",0,0,1,1,5341
"5322",2019-03-07,2019-03-14,2019,3,7,2019,3,14,"United States","New York","Art","Installations","0",24,729,27,1,0,1,0,7,129.251142857143,447.9,8.958,7,"JPY",447.9,0.573184028571429,52.037022,0.1162,"Funding Unsuccessful","fail",0,4,1,0,0.14,1452.25,"NYで入浴 / NewYork de Nyu-Yoku",0.008958,0,"jueves","jueves",0,0,1,1,5342
"5323",2019-02-12,2019-03-14,2019,2,12,2019,3,14,"United States","Madison","Games","Tabletop Games","1",128,3451,8,1,1,1,1,14,504.214285714286,5000,1,30,"USD",2500,83.3333333333333,5777,2.3108,"Funding Successful","success",14,235,233,11,38.83,24.58,"Conclave",1,1,"martes","jueves",0,0,1,1,5343
"5324",2019-01-23,2019-03-14,2019,1,23,2019,3,14,"Spain","Cadiz","Crafts","Crafts","0",126,1867,29,1,0,4,1,4,65.4695,85.395,45.544,50,"EUR",569.3,12.9640996,2.2772,0.004,"Funding Unsuccessful","fail",0,2,0,0,0,1,"Tapiz con Cristalitos PayuMin",1.1386,1,"miércoles","jueves",0,0,0,1,5344
